主族群,細分產品,國家,排名,代碼,公司,產業地位
組裝代工(EMS),電子代工組裝,美,178,FLEX,Flex Ltd. Ordinary Shares,電子代工大廠
科技(綜合),Computer Software: Prepackaged Software,美,179,CDNS,Cadence Design Systems Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Diversified Commercial Services,美,180,PYPL,PayPal Holdings Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,181,PFE,Pfizer Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Investment Bankers/Brokers/Service,美,182,BLK,BlackRock Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Business Services,美,183,MSCI,MSCI Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,184,FORM,FormFactor Inc. FormFactor Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
電信,Telecommunications Equipment,美,185,TMUS,T-Mobile US Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Finance: Consumer Services,美,186,HUT,Hut 8 Corp. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
加密貨幣,比特幣挖礦,美,186,HUT,Hut 8 Corp. Common Stock,比特幣挖礦廠
不動產,Real Estate Investment Trusts,美,187,AHR,American Healthcare REIT Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Industrial Machinery/Components,美,188,DE,Deere & Company Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Auto Parts:O.E.M.,美,189,TT,Trane Technologies plc,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥, Medicinal Chemicals and Botanical Products ,美,190,PM,Philip Morris International Inc Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Metal Fabrications,美,191,WTS,Watts Water Technologies Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer peripheral equipment,美,192,FTNT,Fortinet Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),EDP Services,美,193,NEE,NextEra Energy Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Investment Managers,美,194,APO,Apollo Global Management Inc. (New) Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Shoe Manufacturing,美,195,NKE,Nike Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Industrial Specialties,美,196,ISRG,Intuitive Surgical Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
機器人/自動化,手術機器人,美,196,ISRG,Intuitive Surgical Inc. Common Stock,達文西手術機器人廠
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,197,BMY,Bristol-Myers Squibb Company Common Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統消費,Beverages (Production/Distribution),美,198,PEP,PepsiCo Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Services-Misc. Amusement & Recreation,美,199,DIS,Walt Disney Company (The) Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Containers/Packaging,美,200,KMB,Kimberly-Clark Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Industrial Machinery/Components,美,201,VICR,Vicor Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),EDP Services,美,202,DASH,DoorDash Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Property-Casualty Insurers,美,203,PGR,Progressive Corporation (The) Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Electrical Products,美,204,JBL,Jabil Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
組裝代工(EMS),電子代工組裝,美,204,JBL,Jabil Inc. Common Stock,電子代工大廠
工業,Military/Government/Technical,美,205,KTOS,Kratos Defense & Security Solutions Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
軍工/國防,無人機/防衛科技,美,205,KTOS,Kratos Defense & Security Solutions Inc. Common Stock,無人機防衛科技廠
生技醫藥,Medical/Dental Instruments,美,206,BSX,Boston Scientific Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Other Pharmaceuticals,美,207,MCK,McKesson Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Investment Bankers/Brokers/Service,美,208,CME,CME Group Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Hospital/Nursing Management,美,209,ENSG,The Ensign Group Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
電信,Cable & Other Pay Television Services,美,210,ROKU,Roku Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Water Sewer Pipeline Comm & Power Line Construction,美,211,MTZ,MasTec Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Industrial Specialties,美,212,EW,Edwards Lifesciences Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Metal Fabrications,美,213,GTLS,Chart Industries Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Biological Products (No Diagnostic Substances),美,214,AMGN,Amgen Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統消費,Beverages (Production/Distribution),美,215,MNST,Monster Beverage Corporation,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),EDP Services,美,216,WDAY,Workday Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,217,MDGL,Madrigal Pharmaceuticals Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
不動產,Real Estate Investment Trusts,美,218,AMT,American Tower Corporation (REIT) Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Finance: Consumer Services,美,219,MCO,Moody's Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Investment Managers,美,220,AMP,Ameriprise Financial Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Railroads,美,221,UNP,Union Pacific Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Radio And Television Broadcasting And Communications Equipment,美,222,PL,Planet Labs PBC Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Property-Casualty Insurers,美,223,TRV,The Travelers Companies Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,224,ZTS,Zoetis Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Industrial Machinery/Components,美,225,DHR,Danaher Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
能源,Integrated oil Companies,美,226,COP,ConocoPhillips Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Metal Fabrications,美,227,PH,Parker-Hannifin Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,228,AXTI,AXT Inc Common Stock,(底層分類，來自Nasdaq官方sector/industry)
化合物半導體,化合物半導體基板材料,美,228,AXTI,AXT Inc Common Stock,GaAs/InP基板材料廠
傳統產業/原材料,Precious Metals,美,229,AU,AngloGold Ashanti PLC Ordinary Shares,(底層分類，來自Nasdaq官方sector/industry)
金融,Finance: Consumer Services,美,230,CIFR,Cipher Digital Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
加密貨幣,比特幣挖礦,美,230,CIFR,Cipher Digital Inc. Common Stock,比特幣挖礦廠
科技(綜合),Computer Software: Prepackaged Software,美,231,SHOP,Shopify Inc. Class A Subordinate Voting Shares,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,232,ASND,Ascendis Pharma A/S Ordinary Share,(底層分類，來自Nasdaq官方sector/industry)
金融,Life Insurance,美,233,AIG,American International Group Inc. New Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥, Medicinal Chemicals and Botanical Products ,美,234,MO,Altria Group Inc.,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical Specialities,美,235,ELV,Elevance Health Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Industrial Machinery/Components,美,236,JCI,Johnson Controls International plc Ordinary Share,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Electric Utilities: Central,美,237,OKLO,Oklo Inc. Class A common stock,(底層分類，來自Nasdaq官方sector/industry)
核能/SMR,小型模組化反應爐,美,237,OKLO,Oklo Inc. Class A common stock,SMR新創
消費(非必需),RETAIL: Building Materials,美,238,TSCO,Tractor Supply Company Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Property-Casualty Insurers,美,239,CB,Chubb Limited  Common Stock,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Electric Utilities: Central,美,240,AEP,American Electric Power Company Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Specialty Insurers,美,241,MRSH,Marsh Common Stock,(底層分類，來自Nasdaq官方sector/industry)
不動產,Real Estate Investment Trusts,美,242,WELL,Welltower Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Retail-Auto Dealers and Gas Stations,美,243,CASY,Casey's General Stores Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Steel/Iron Ore,美,244,ATI,ATI Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
能源,Industrial Machinery/Components,美,245,WWD,Woodward Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Air Freight/Delivery Services,美,246,FDX,FedEx Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,247,MDB,MongoDB Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Engineering & Construction,美,248,EME,EMCOR Group Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Military/Government/Technical,美,249,TDG,Transdigm Group Incorporated Common Stock,(底層分類，來自Nasdaq官方sector/industry)
軍工/國防,航太零件,美,249,TDG,Transdigm Group Incorporated Common Stock,航太零件廠
傳統產業/原材料,Precious Metals,美,250,NEM,Newmont Corporation,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Diversified Commercial Services,美,251,URI,United Rentals Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Broadcasting,美,252,SPOT,Spotify Technology S.A. Ordinary Shares,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Air Freight/Delivery Services,美,253,DAL,Delta Air Lines Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Programming Data Processing,美,254,ROP,Roper Technologies Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Finance: Consumer Services,美,255,CRCL,Circle Internet Group Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),EDP Services,美,256,RDDT,Reddit Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Investment Bankers/Brokers/Service,美,257,LPLA,LPL Financial Holdings Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
金融,Major Banks,美,258,COF,Capital One Financial Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical/Dental Instruments,美,259,MMM,3M Company Common Stock,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Electric Utilities: Central,美,260,CEG,Constellation Energy Corporation Common Stock ,(底層分類，來自Nasdaq官方sector/industry)
核能/SMR,核電運營,美,260,CEG,Constellation Energy Corporation Common Stock ,核電運營商
公用事業,Natural Gas Distribution,美,261,WMB,Williams Companies Inc. (The) Common Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統消費,Retail-Drug Stores and Proprietary Stores,美,262,CVS,CVS Health Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Air Freight/Delivery Services,美,263,FDXF,FedEx Freight Holding Company Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Electromedical & Electrotherapeutic Apparatus,美,264,MDT,Medtronic plc. Ordinary Shares,(底層分類，來自Nasdaq官方sector/industry)
工業,Engineering & Construction,美,265,IESC,IES Holdings Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
公用事業,Electric Utilities: Central,美,266,NRG,NRG Energy Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
能源,Electrical Products,美,267,POWL,Powell Industries Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Auto Manufacturing,美,268,GM,General Motors Company Common Stock,(底層分類，來自Nasdaq官方sector/industry)
電信,Cable & Other Pay Television Services,美,269,CMCSA,Comcast Corporation Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Biological Products (No Diagnostic Substances),美,270,MRNA,Moderna Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,271,VEEV,Veeva Systems Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Radio And Television Broadcasting And Communications Equipment,美,272,ONDS,Ondas Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Biotechnology: Pharmaceutical Preparations,美,273,NVO,Novo Nordisk A/S Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Department/Specialty Retail Stores,美,274,TGT,Target Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Restaurants,美,275,SDOT,Sadot Group Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Marine Transportation,美,276,CCL,Carnival Corporation Ltd. Common Shares,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Semiconductors,美,277,SYNA,Synaptics Incorporated Common Stock $0.001 Par Value,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Retail-Auto Dealers and Gas Stations,美,278,CPRT,Copart Inc. (DE) Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Apparel,美,279,TPR,Tapestry Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
生技醫藥,Medical Specialities,美,280,CI,The Cigna Group Common Stock,(底層分類，來自Nasdaq官方sector/industry)
傳統消費,Packaged Foods,美,281,MDLZ,Mondelez International Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
工業,Railroads,美,282,CSX,CSX Corporation Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Business Services,美,283,FISV,Fiserv Inc. Common Stock,(底層分類，來自Nasdaq官方sector/industry)
消費(非必需),Hotels/Resorts,美,284,MAR,Marriott International Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
科技(綜合),Computer Software: Prepackaged Software,美,285,XYZ,Block Inc. Class A Common Stock,(底層分類，來自Nasdaq官方sector/industry)
